API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Tue Sep  1 12:09:03 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2036-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2041-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260831.p261127
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-AUG-31. PREDICTS-> 2026-NOV-26
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2464702.500000000, A.D. 2036-Jan-10 00:00:00.0000,  1.819509202806692E+05,  3.038147026620628E+05,  9.561936193245415E+04, -9.576464145592829E-01,  4.340545207887323E-01,  2.013165943405542E-01,
2464703.500000000, A.D. 2036-Jan-11 00:00:00.0000,  9.440121451846328E+04,  3.316293984767012E+05,  1.099183614964286E+05, -1.059096412925355E+00,  2.049676405435814E-01,  1.274821333161466E-01,
2464704.500000000, A.D. 2036-Jan-12 00:00:00.0000,  8.016765649745576E+02,  3.386246591025481E+05,  1.173388069770424E+05, -1.096047162028590E+00, -4.509195224756523E-02,  4.296487086859870E-02,
2464705.500000000, A.D. 2036-Jan-13 00:00:00.0000, -9.293679137162692E+04,  3.237676094658899E+05,  1.172087424354416E+05, -1.061764202505593E+00, -2.975079911163540E-01, -4.616521579648629E-02,
2464706.500000000, A.D. 2036-Jan-14 00:00:00.0000, -1.806337279591058E+05,  2.877418288518802E+05,  1.094346861261134E+05, -9.570159335743889E-01, -5.316943543252227E-01, -1.327561347383333E-01,
2464707.500000000, A.D. 2036-Jan-15 00:00:00.0000, -2.565285509247054E+05,  2.329683397899514E+05,  9.454575421373951E+04, -7.906630649406109E-01, -7.286363217304719E-01, -2.097662252794462E-01,
2464708.500000000, A.D. 2036-Jan-16 00:00:00.0000, -3.159238362094692E+05,  1.633199191150111E+05,  7.362932482939129E+04, -5.780137621707923E-01, -8.741952811799122E-01, -2.714942477862635E-01,
2464709.500000000, A.D. 2036-Jan-17 00:00:00.0000, -3.556107393083361E+05,  8.360955115214463E+04,  4.817700200065336E+04, -3.376281264666607E-01, -9.608726400415800E-01, -3.143596733164337E-01,
2464710.500000000, A.D. 2036-Jan-18 00:00:00.0000, -3.740016359515221E+05, -9.885032334323580E+02,  1.989166463521521E+04, -8.797732843717294E-02, -9.876336001913572E-01, -3.370199616680042E-01,
2464711.500000000, A.D. 2036-Jan-19 00:00:00.0000, -3.710118498020056E+05, -8.543743818987077E+04, -9.491137814688653E+03,  1.548949374374284E-01, -9.583788749386039E-01, -3.399668523911104E-01,
2464712.500000000, A.D. 2036-Jan-20 00:00:00.0000, -3.477978243560019E+05, -1.651808685064463E+05, -3.833558569244171E+04,  3.783667731453163E-01, -8.800186304642631E-01, -3.249134006997559E-01,
2464713.500000000, A.D. 2036-Jan-21 00:00:00.0000, -3.064576994288079E+05, -2.363292638483118E+05, -6.518586997294825E+04,  5.731956963281786E-01, -7.608557123794385E-01, -2.942327007744027E-01,
2464714.500000000, A.D. 2036-Jan-22 00:00:00.0000, -2.497616369472172E+05, -2.957311104112145E+05, -8.880503370118496E+04,  7.329557967645779E-01, -6.095464719549140E-01, -2.505686606893718E-01,
2464715.500000000, A.D. 2036-Jan-23 00:00:00.0000, -1.809375897514870E+05, -3.409782529020032E+05, -1.081881125249736E+05,  8.533710213640183E-01, -4.345930621355296E-01, -1.966251259388123E-01,
2464716.500000000, A.D. 2036-Jan-24 00:00:00.0000, -1.035102739223668E+05, -3.703842378965543E+05, -1.225631278721937E+05,  9.317740364834355E-01, -2.441945876662596E-01, -1.350859100545698E-01,
2464717.500000000, A.D. 2036-Jan-25 00:00:00.0000, -2.117825586999872E+04, -3.829587783154063E+05, -1.313887425202763E+05,  9.667689339635528E-01, -4.627950118109670E-02, -6.860848827769316E-02,
2464718.500000000, A.D. 2036-Jan-26 00:00:00.0000,  6.228843373924361E+04, -3.783878046322112E+05, -1.343527993925761E+05,  9.580869400659020E-01,  1.514156925079118E-01,  1.558982455020351E-04,
2464719.500000000, A.D. 2036-Jan-27 00:00:00.0000,  1.431447271273524E+05, -3.570190930701338E+05, -1.313725250664885E+05,  9.065821315803302E-01,  3.413062547277272E-01,  6.854791578771999E-02,
2464720.500000000, A.D. 2036-Jan-28 00:00:00.0000,  2.177702229048900E+05, -3.198480991350221E+05, -1.225950378808863E+05,  8.143002817306408E-01,  5.159981395405522E-01,  1.339092334881571E-01,
2464721.500000000, A.D. 2036-Jan-29 00:00:00.0000,  2.827756810393259E+05, -2.684967382064594E+05, -1.083958387391048E+05,  6.845577779563236E-01,  6.684105466536677E-01,  1.936200216853602E-01,
2464722.500000000, A.D. 2036-Jan-30 00:00:00.0000,  3.351150288406126E+05, -2.051786826417421E+05, -8.937298828268200E+04,  5.219845983482888E-01,  7.919602999359484E-01,  2.451598236806842E-01,
2464723.500000000, A.D. 2036-Jan-31 00:00:00.0000,  3.721987118000463E+05, -1.326472983379502E+05, -6.633539905225878E+04,  3.325116191505077E-01,  8.807733348806148E-01,  2.861808860887973E-01,
2464724.500000000, A.D. 2036-Feb-01 00:00:00.0000,  3.920037597403718E+05, -5.412529743602547E+04, -4.028466592326668E+04,  1.233107699444709E-01,  9.298926028664375E-01,  3.145828874023890E-01,
2464725.500000000, A.D. 2036-Feb-02 00:00:00.0000,  3.931776294215821E+05,  2.678295129267485E+04, -1.239059395064782E+04, -9.728368557012999E-02,  9.354723549241146E-01,  3.285840611026503E-01,
2464726.500000000, A.D. 2036-Feb-03 00:00:00.0000,  3.751355340421335E+05,  1.061959478924684E+05,  1.603942345970729E+04, -3.198435471475194E-01,  8.949798191962293E-01,  3.267943843485742E-01,
2464727.500000000, A.D. 2036-Feb-04 00:00:00.0000,  3.381526245257157E+05,  1.800790824953167E+05,  4.359802720518472E+04, -5.339001893406733E-01,  8.074551871558294E-01,  3.083081797591566E-01,
2464728.500000000, A.D. 2036-Feb-05 00:00:00.0000,  2.834507495450539E+05,  2.443959724175716E+05,  6.882524027193313E+04, -7.280298241876940E-01,  6.738942316304490E-01,  2.728409191467320E-01,
2464729.500000000, A.D. 2036-Feb-06 00:00:00.0000,  2.132725204401823E+05,  2.952998739133949E+05,  9.027035639850877E+04, -8.900880165013222E-01,  4.977958775258267E-01,  2.209313163650279E-01,
2464730.500000000, A.D. 2036-Feb-07 00:00:00.0000,  1.309221429500538E+05,  3.293786548435059E+05,  1.065741670922231E+05, -1.007779500383628E+00,  2.858380486536376E-01,  1.542062900730936E-01,
2464731.500000000, A.D. 2036-Feb-08 00:00:00.0000,  4.073506561337964E+04,  3.439576952234047E+05,  1.165751343300751E+05, -1.069765510162259E+00,  4.849612242731222E-02,  7.565581817283429E-02,
2464732.500000000, A.D. 2036-Feb-09 00:00:00.0000, -5.207517774869940E+04,  3.374408683414423E+05,  1.194355075027278E+05, -1.067393170846237E+00, -1.997708767840414E-01, -1.020711344087744E-02,
2464733.500000000, A.D. 2036-Feb-10 00:00:00.0000, -1.417395962630058E+05,  3.096313954100992E+05,  1.147698627826184E+05, -9.968137003741423E-01, -4.412505138451735E-01, -9.748152783617552E-02,
2464734.500000000, A.D. 2036-Feb-11 00:00:00.0000, -2.224332103671200E+05,  2.619371867830771E+05,  1.027435367564981E+05, -8.608105106413935E-01, -6.569374366705941E-01, -1.794542568005552E-01,
2464735.500000000, A.D. 2036-Feb-12 00:00:00.0000, -2.888859438822964E+05,  1.973597277892459E+05,  8.410249283455483E+04, -6.693986961206659E-01, -8.294816669205299E-01, -2.495845768246264E-01,
2464736.500000000, A.D. 2036-Feb-13 00:00:00.0000, -3.369671513615622E+05,  1.202172676818662E+05,  6.011001768784741E+04, -4.385745262660873E-01, -9.461919837785607E-01, -3.026099221552053E-01,
2464737.500000000, A.D. 2036-Feb-14 00:00:00.0000, -3.640881319308047E+05,  3.564962370861576E+04,  3.239799606364753E+04, -1.874813582360775E-01, -1.000911858780251E+00, -3.353497032350549E-01,
2464738.500000000, A.D. 2036-Feb-15 00:00:00.0000, -3.693295206906320E+05, -5.096343467749923E+04,  2.773187351582697E+03,  6.490382873139003E-02, -9.941108148548290E-01, -3.469194798353862E-01,
2464739.500000000, A.D. 2036-Feb-16 00:00:00.0000, -3.533070714627798E+05, -1.345212324461289E+05, -2.696931749071381E+04,  3.023457862670204E-01, -9.314582861708087E-01, -3.383805884925879E-01,
2464740.500000000, A.D. 2036-Feb-17 00:00:00.0000, -3.178717032500561E+05, -2.105630714362889E+05, -5.518717511007110E+04,  5.125781201942989E-01, -8.217486639141509E-01, -3.120915154921728E-01,
2464741.500000000, A.D. 2036-Feb-18 00:00:00.0000, -2.657591171759793E+05, -2.754532073093266E+05, -8.047392971844850E+04,  6.873112564247845E-01, -6.750146815139225E-01, -2.710571585694131E-01,
2464742.500000000, A.D. 2036-Feb-19 00:00:00.0000, -2.002732236937425E+05, -3.264280421416896E+05, -1.016927370771315E+05,  8.215364321183160E-01, -5.012583205342058E-01, -2.184525389049818E-01,
2464743.500000000, A.D. 2036-Feb-20 00:00:00.0000, -1.250412099330683E+05, -3.615625491016154E+05, -1.179782762198774E+05,  9.126344746183140E-01, -3.098324028957525E-01, -1.573604393657650E-01,
2464744.500000000, A.D. 2036-Feb-21 00:00:00.0000, -4.384177275021833E+04, -3.797054745398166E+05, -1.287238727249811E+05,  9.596092729423400E-01, -1.093004690180173E-01, -9.068106222824612E-02,
2464745.500000000, A.D. 2036-Feb-22 00:00:00.0000,  3.951107781702709E+04, -3.804153624881157E+05, -1.335658677355936E+05,  9.625776890823198E-01,  9.243742127335840E-02, -2.114763243827077E-02,
2464746.500000000, A.D. 2036-Feb-23 00:00:00.0000,  1.212519312058724E+05, -3.639124756517691E+05, -1.323717199111194E+05,  9.225280570974831E-01,  2.879269013486868E-01,  4.861145349072862E-02,
2464747.500000000, A.D. 2036-Feb-24 00:00:00.0000,  1.977370887711607E+05, -3.310490103340725E+05, -1.252338498106297E+05,  8.413014031285534E-01,  4.699694644853972E-01,  1.160078924233874E-01,
2464748.500000000, A.D. 2036-Feb-25 00:00:00.0000,  2.655232165596301E+05, -2.832916782849237E+05, -1.124680765701625E+05,  7.217258496442427E-01,  6.315353241690536E-01,  1.784558177936101E-01,
2464749.500000000, A.D. 2036-Feb-26 00:00:00.0000,  3.214614028742264E+05, -2.227058478058595E+05, -9.461345209858149E+04,  5.678252386672012E-01,  7.658183698494992E-01,  2.333792096814173E-01,
2464750.500000000, A.D. 2036-Feb-27 00:00:00.0000,  3.628095120434844E+05, -1.519284026462025E+05, -7.242920863825238E+04,  3.850207087433143E-01,  8.664410745359413E-01,  2.782715958977426E-01,
2464751.500000000, A.D. 2036-Feb-28 00:00:00.0000,  3.873589214638601E+05, -7.411714407306758E+04, -4.688438820535035E+04,  1.802509427653030E-01,  9.277862431082242E-01,  3.108041836409290E-01,
2464752.500000000, A.D. 2036-Feb-29 00:00:00.0000,  3.935660929723571E+05,  7.132229012578347E+03, -1.913651838573192E+04, -3.804266436142625E-02,  9.454057923569854E-01,  3.289681965165703E-01,
2464753.500000000, A.D. 2036-Mar-01 00:00:00.0000,  3.806761469831005E+05,  8.790551197299702E+04,  9.502750474765095E+03, -2.600866471115449E-01,  9.164432983622212E-01,  3.312307079464408E-01,
2464754.500000000, A.D. 2036-Mar-02 00:00:00.0000,  3.488253762065466E+05,  1.641244026661268E+05,  3.761531115773512E+04, -4.750875171322657E-01,  8.400144868435083E-01,  3.166838810989763E-01,
2464755.500000000, A.D. 2036-Mar-03 00:00:00.0000,  2.991119319340314E+05,  2.317307968894741E+05,  6.373640149176180E+04, -6.716503134486758E-01,  7.175165131853150E-01,  2.851756002765791E-01,
2464756.500000000, A.D. 2036-Mar-04 00:00:00.0000,  2.336268243915700E+05,  2.868947210407771E+05,  8.642482582407203E+04, -8.382764738832128E-01,  5.528682185858603E-01,  2.374207270247348E-01,
2464757.500000000, A.D. 2036-Mar-05 00:00:00.0000,  1.554383391881207E+05,  3.262406194327950E+05,  1.043421584830010E+05, -9.639496403667227E-01,  3.526965094510343E-01,  1.750986559078529E-01,
2464758.500000000, A.D. 2036-Mar-06 00:00:00.0000,  6.852025773294202E+04,  3.470872200235198E+05,  1.163398123106662E+05, -1.038862402746380E+00,  1.264577638157756E-01,  1.009361960867107E-01,
2464759.500000000, A.D. 2036-Mar-07 00:00:00.0000, -2.239136366931477E+04,  3.476924618044486E+05,  1.215518657696725E+05, -1.055352877855880E+00, -1.135878256378954E-01,  1.875109108289063E-02,
2464760.500000000, A.D. 2036-Mar-08 00:00:00.0000, -1.120322519940602E+05,  3.274838712500591E+05,  1.194879229731840E+05, -1.009062730349657E+00, -3.527232540660704E-01, -6.660360874928815E-02,
2464761.500000000, A.D. 2036-Mar-09 00:00:00.0000, -1.949491141370582E+05,  2.872369448701801E+05,  1.101138181855683E+05, -9.001706336821357E-01, -5.746670060281376E-01, -1.494800239804542E-01,
2464762.500000000, A.D. 2036-Mar-10 00:00:00.0000, -2.659361925915832E+05,  2.291471531576724E+05,  9.390088232457604E+04, -7.343337761931111E-01, -7.631488793524743E-01, -2.239290203108109E-01,
2464763.500000000, A.D. 2036-Mar-11 00:00:00.0000, -3.205221124986273E+05,  1.567399095670146E+05,  7.182187191415251E+04, -5.228246463513797E-01, -9.040300342777062E-01, -2.844270234230740E-01,
2464764.500000000, A.D. 2036-Mar-12 00:00:00.0000, -3.554185482286837E+05,  7.459133159314127E+04,  4.527923528590793E+04, -2.814754450436500E-01, -9.874482972677113E-01, -3.266777580481089E-01,
2464765.500000000, A.D. 2036-Mar-13 00:00:00.0000, -3.688265999965787E+05, -1.211087269063918E+04,  1.597009992599057E+04, -2.850146271231485E-02, -1.009252943660777E+00, -3.482300716352331E-01,
2464766.500000000, A.D. 2036-Mar-14 00:00:00.0000, -3.605277389473956E+05, -9.807859584216261E+04, -1.428566707645882E+04,  2.181691034593780E-01, -9.711874744548274E-01, -3.486895082312086E-01,
2464767.500000000, A.D. 2036-Mar-15 00:00:00.0000, -3.317544589945984E+05, -1.783942085124105E+05, -4.371567122761025E+04,  4.431856949266824E-01, -8.798256526443375E-01, -3.294770805257370E-01,
2464768.500000000, A.D. 2036-Mar-16 00:00:00.0000, -2.849036011662571E+05, -2.488535127926845E+05, -7.072964707492868E+04,  6.350646600537286E-01, -7.447893135779841E-01, -2.932838613422174E-01,
2464769.500000000, A.D. 2036-Mar-17 00:00:00.0000, -2.231868596050099E+05, -3.061489279098381E+05, -9.400229822825869E+04,  7.863810862432727E-01, -5.769384937588481E-01, -2.434552348832210E-01,
2464770.500000000, A.D. 2036-Mar-18 00:00:00.0000, -1.503012992231252E+05, -3.479138185936860E+05, -1.125069776672629E+05,  8.931876822956480E-01, -3.870201660828573E-01, -1.834911918284196E-01,
2464771.500000000, A.D. 2036-Mar-19 00:00:00.0000, -7.016698154350574E+04, -3.726765318010246E+05, -1.255144212074399E+05,  9.541146081114470E-01, -1.849302296947938E-01, -1.167413528103829E-01,
2464772.500000000, A.D. 2036-Mar-20 00:00:00.0000,  1.325734200475248E+04, -3.797744402342880E+05, -1.325733472157796E+05,  9.695083839327033E-01,  2.050162214896819E-02, -4.628323886131556E-02,
2464773.500000000, A.D. 2036-Mar-21 00:00:00.0000,  9.609328453161391E+04, -3.692652869323724E+05, -1.334865472232463E+05,  9.408014513582523E-01,  2.213922920636561E-01,  2.507077604014295E-02,
2464774.500000000, A.D. 2036-Mar-22 00:00:00.0000,  1.746197726942015E+05, -3.418565682140185E+05, -1.282909282501489E+05,  8.701694134761701E-01,  4.105348256665358E-01,  9.469838853375562E-02,
2464775.500000000, A.D. 2036-Mar-23 00:00:00.0000,  2.453322662182744E+05, -2.988595377963445E+05, -1.172451305251364E+05,  7.604563096633876E-01,  5.811187447245556E-01,  1.600743506241566E-01,
2464776.500000000, A.D. 2036-Mar-24 00:00:00.0000,  3.050051968040895E+05, -2.421640445803065E+05, -1.008245576663902E+05,  6.153129716531418E-01,  7.265413199596225E-01,  2.186973211552418E-01,
2464777.500000000, A.D. 2036-Mar-25 00:00:00.0000,  3.507729804670670E+05, -1.742231363619771E+05, -7.972081729179344E+04,  4.394749942630010E-01,  8.403798479416128E-01,  2.680650238572283E-01,
2464778.500000000, A.D. 2036-Mar-26 00:00:00.0000,  3.802378706439256E+05, -9.803138612192459E+04, -5.484044438154453E+04,  2.390892808779081E-01,  9.165698923047308E-01,  3.057184459335091E-01,
2464779.500000000, A.D. 2036-Mar-27 00:00:00.0000,  3.916042239046074E+05, -1.707830972371286E+04, -2.729639198015605E+04,  2.197924436744590E-02,  9.498023397720396E-01,  3.293657164991455E-01,
2464780.500000000, A.D. 2036-Mar-28 00:00:00.0000,  3.838287118507181E+05,  6.474094600298399E+04,  1.614507604103900E+03, -2.022708405292178E-01,  9.361050626730956E-01,  3.370804657975533E-01,
2464781.500000000, A.D. 2036-Mar-29 00:00:00.0000,  3.567661741474427E+05,  1.432700448853550E+05,  3.045357304242747E+04, -4.225147508727477E-01,  8.735173854778018E-01,  3.275484525124036E-01,
2464782.500000000, A.D. 2036-Mar-30 00:00:00.0000,  3.112840675904353E+05,  2.142932563274517E+05,  5.770409266484816E+04, -6.265736997364573E-01,  7.627175014342982E-01,  3.003164114401489E-01,
2464783.500000000, A.D. 2036-Mar-31 00:00:00.0000,  2.493179107522347E+05,  2.737839164193788E+05,  8.185476395375049E+04, -8.020591738110047E-01,  6.074519982883142E-01,  2.559885141059508E-01,
2464784.500000000, A.D. 2036-Apr-01 00:00:00.0000,  1.738469594114561E+05,  3.181772448401009E+05,  1.014961542819644E+05, -9.373723015097151E-01,  4.146577272643405E-01,  1.963256405789089E-01,
2464785.500000000, A.D. 2036-Apr-02 00:00:00.0000,  8.878142264272898E+04,  3.446389492873829E+05,  1.154207241243724E+05, -1.022726989998502E+00,  1.942440479944210E-01,  1.242277161824464E-01,
2464786.500000000, A.D. 2036-Apr-03 00:00:00.0000, -1.234913163797244E+03,  3.513016366554396E+05,  1.227164486859232E+05, -1.051068013806315E+00, -4.142374131748233E-02,  4.360601509649836E-02,
2464787.500000000, A.D. 2036-Apr-04 00:00:00.0000, -9.109411160692993E+04,  3.374461983129096E+05,  1.228453710118045E+05, -1.018813958466036E+00, -2.782706692534458E-01, -4.083455881831893E-02,
2464788.500000000, A.D. 2036-Apr-05 00:00:00.0000, -1.755491237685715E+05,  3.036106449799437E+05,  1.157000367305729E+05, -9.263980594049582E-01, -5.014407511688876E-01, -1.238884150384214E-01,
2464789.500000000, A.D. 2036-Apr-06 00:00:00.0000, -2.495756397422186E+05,  2.516113043053784E+05,  1.016314633139604E+05, -7.785692718708226E-01, -6.963967068713212E-01, -2.002157627084882E-01,
2464790.500000000, A.D. 2036-Apr-07 00:00:00.0000, -3.087463865997176E+05,  1.844620150004989E+05,  8.144222458887534E+04, -5.843578178540354E-01, -8.501744405431994E-01, -2.647824137035589E-01,
2464791.500000000, A.D. 2036-Apr-08 00:00:00.0000, -3.495827997636100E+05,  1.061812523511582E+05,  5.633912835121063E+04, -3.565615808559031E-01, -9.526965406599973E-01, -3.133475310490586E-01,
2464792.500000000, A.D. 2036-Apr-09 00:00:00.0000, -3.698374844142994E+05,  2.149083269903748E+04,  2.784411117903507E+04, -1.106508593978429E-01, -9.979210361963484E-01, -3.429268507001685E-01,
2464793.500000000, A.D. 2036-Apr-10 00:00:00.0000, -3.686584196765812E+05, -6.456641457581239E+04, -2.329862993983334E+03,  1.368438093570788E-01, -9.845163055793092E-01, -3.521196566947388E-01,
2464794.500000000, A.D. 2036-Apr-11 00:00:00.0000, -3.466014131253198E+05, -1.470371965909432E+05, -3.242134948481385E+04,  3.701658521465141E-01, -9.158122153036806E-01, -3.411955203918084E-01,
2464795.500000000, A.D. 2036-Apr-12 00:00:00.0000, -3.054902666004411E+05, -2.214307431666410E+05, -6.075847079159962E+04,  5.759479676179927E-01, -7.989981704324792E-01, -3.119056962951962E-01,
2464796.500000000, A.D. 2036-Apr-13 00:00:00.0000, -2.481613677683668E+05, -2.839978229781156E+05, -8.587069857983652E+04,  7.442240637038207E-01, -6.438084491726533E-01, -2.670814879761935E-01,
2464797.500000000, A.D. 2036-Apr-14 00:00:00.0000, -1.781532918773042E+05, -3.318881756103567E+05, -1.065613164640557E+05,  8.686896011457809E-01, -4.610913047537239E-01, -2.101497423344069E-01,
2464798.500000000, A.D. 2036-Apr-15 00:00:00.0000, -9.940281400780154E+04, -3.631928216534563E+05, -1.219393679023956E+05,  9.463308877499726E-01, -2.616235564366160E-01, -1.446986103024804E-01,
2464799.500000000, A.D. 2036-Apr-16 00:00:00.0000, -1.599037776256782E+04, -3.769022336543135E+05, -1.314194914512203E+05,  9.767023677203663E-01, -5.536402022837025E-02, -7.417680883985003E-02,
2464800.500000000, A.D. 2036-Apr-17 00:00:00.0000,  6.804741734965525E+04, -3.728198422739025E+05, -1.347024450212575E+05,  9.611406848970165E-01,  1.488446411762283E-01, -1.745970056280413E-03,
2464801.500000000, A.D. 2036-Apr-18 00:00:00.0000,  1.488424283263101E+05, -3.514654971999423E+05, -1.317486440874421E+05,  9.021195760151819E-01,  3.432336093673264E-01,  6.974016107881525E-02,
2464802.500000000, A.D. 2036-Apr-19 00:00:00.0000,  2.227738577271767E+05, -3.139920100054384E+05, -1.227537583070527E+05,  8.028455884028417E-01,  5.208719120519907E-01,  1.376753352187808E-01,
2464803.500000000, A.D. 2036-Apr-20 00:00:00.0000,  2.865235844162937E+05, -2.621254547477178E+05, -1.081313404381309E+05,  6.671158725077641E-01,  6.753731401114331E-01,  1.996056979702549E-01,
2464804.500000000, A.D. 2036-Apr-21 00:00:00.0000,  3.371297447616896E+05, -1.981291972650897E+05, -8.850369756393369E+04,  4.994131865789685E-01,  8.006559639301376E-01,  2.531402580161187E-01,
2464805.500000000, A.D. 2036-Apr-22 00:00:00.0000,  3.720569762388015E+05, -1.247829886187031E+05, -6.469899767716990E+04,  3.051858825713220E-01,  8.908486351244412E-01,  2.959015097424719E-01,
2464806.500000000, A.D. 2036-Apr-23 00:00:00.0000,  3.892961158364001E+05, -4.536132125148692E+04, -3.774977957919388E+04,  9.123383386327388E-02,  9.404128324303712E-01,  3.255472062227643E-01,
2464807.500000000, A.D. 2036-Apr-24 00:00:00.0000,  3.874977858736331E+05,  3.641047198208316E+04, -8.885543729224175E+03, -1.339161874080481E-01,  9.445413400808361E-01,  3.398891577172767E-01,
2464808.500000000, A.D. 2036-Apr-25 00:00:00.0000,  3.661323191434577E+05,  1.164468643112632E+05,  2.048963433369827E+04, -3.598062025397206E-01,  8.998380116893563E-01,  3.371213115524557E-01,
2464809.500000000, A.D. 2036-Apr-26 00:00:00.0000,  3.256532347661018E+05,  1.904613556556228E+05,  4.884347236226815E+04, -5.741997514145558E-01,  8.052032461275339E-01,  3.161408640166029E-01,
2464810.500000000, A.D. 2036-Apr-27 00:00:00.0000,  2.676263268886168E+05,  2.542046100850012E+05,  7.459167136615432E+04, -7.637427046248391E-01,  6.627338781512314E-01,  2.769039060999485E-01,
2464811.500000000, A.D. 2036-Apr-28 00:00:00.0000,  1.947781934522237E+05,  3.037708725514255E+05,  9.620286109599654E+04, -9.151557632817162E-01,  4.783524102304818E-01,  2.207166562886403E-01,
2464812.500000000, A.D. 2036-Apr-29 00:00:00.0000,  1.109243463100984E+05,  3.359365233492431E+05,  1.123218949490959E+05, -1.016782637350554E+00,  2.618819715476609E-01,  1.503522904764815E-01,
2464813.500000000, A.D. 2036-Apr-30 00:00:00.0000,  2.076056697031539E+04,  3.484752500975673E+05,  1.218929070320503E+05, -1.060139385939288E+00,  2.642474459153083E-02,  6.992277784202408E-02,
2464814.500000000, A.D. 2036-May-01 00:00:00.0000, -7.046514343588777E+04,  3.403918829165936E+05,  1.242607358687687E+05, -1.041069882496235E+00, -2.128640245663263E-01, -1.548476603371321E-02,
2464815.500000000, A.D. 2036-May-02 00:00:00.0000, -1.573533861779976E+05,  3.120342614436889E+05,  1.192337148880574E+05, -9.602508824513707E-01, -4.403151135207663E-01, -1.003196254381239E-01,
