API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Tue Sep  1 12:08:56 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2031-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2036-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260831.p261127
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-AUG-31. PREDICTS-> 2026-NOV-26
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2462876.500000000, A.D. 2031-Jan-10 00:00:00.0000, -2.162943137549596E+05,  3.217800159589346E+05,  1.066652368591888E+05, -8.104905865909615E-01, -4.885715931251398E-01, -2.626178704172600E-01,
2462877.500000000, A.D. 2031-Jan-11 00:00:00.0000, -2.807803013316267E+05,  2.725351509381451E+05,  8.172755116934063E+04, -6.759784984643400E-01, -6.474098550344189E-01, -3.125509499231960E-01,
2462878.500000000, A.D. 2031-Jan-12 00:00:00.0000, -3.320925730492914E+05,  2.106971627988497E+05,  5.305346069439261E+04, -5.064225638473535E-01, -7.788505426260192E-01, -3.487101542538993E-01,
2462879.500000000, A.D. 2031-Jan-13 00:00:00.0000, -3.674546148822361E+05,  1.389427422639189E+05,  2.193080981524181E+04, -3.079100831311657E-01, -8.758398470631082E-01, -3.688992616534154E-01,
2462880.500000000, A.D. 2031-Jan-14 00:00:00.0000, -3.846859965814619E+05,  6.052537659313952E+04, -1.018167617647863E+04, -8.815197736687773E-02, -9.321242171652079E-01, -3.713760241221913E-01,
2462881.500000000, A.D. 2031-Jan-15 00:00:00.0000, -3.823428857107232E+05, -2.080595256197797E+04, -4.169832075890573E+04,  1.435091532631059E-01, -9.425415087941011E-01, -3.549650999813568E-01,
2462882.500000000, A.D. 2031-Jan-16 00:00:00.0000, -3.598596522227146E+05, -1.009167685745317E+05, -7.096159537657374E+04,  3.760874977218271E-01, -9.034066443839220E-01, -3.192080640427321E-01,
2462883.500000000, A.D. 2031-Jan-17 00:00:00.0000, -3.176893088079066E+05, -1.754372632581860E+05, -9.631265553450704E+04,  5.970115909908896E-01, -8.130672608287177E-01, -2.645735818992039E-01,
2462884.500000000, A.D. 2031-Jan-18 00:00:00.0000, -2.574305524272984E+05, -2.399695498214024E+05, -1.161828373040349E+05,  7.924109193117380E-01, -6.726696911817479E-01, -1.927295082324925E-01,
2462885.500000000, A.D. 2031-Jan-19 00:00:00.0000, -1.819119311748247E+05, -2.903682169844146E+05, -1.292098564428509E+05,  9.478629193410968E-01, -4.870638046641110E-01, -1.068289180400951E-01,
2462886.500000000, A.D. 2031-Jan-20 00:00:00.0000, -9.518357414122192E+04, -3.230963155005272E+05, -1.343752223631037E+05,  1.049810086597459E+00, -2.655810647448272E-01, -1.168844481875735E-02,
2462887.500000000, A.D. 2031-Jan-21 00:00:00.0000, -2.356328900358782E+03, -3.356265859768240E+05, -1.311458841150144E+05,  1.087644484167398E+00, -2.221288207599599E-02,  8.632474284521090E-02,
2462888.500000000, A.D. 2031-Jan-22 00:00:00.0000,  9.075446456951024E+04, -3.268131299627305E+05, -1.195872995536815E+05,  1.056032977310717E+00,  2.253228862226409E-01,  1.798591682998216E-01,
2462889.500000000, A.D. 2031-Jan-23 00:00:00.0000,  1.781664584191135E+05, -2.971257807308676E+05, -1.004072824854241E+05,  9.566227583071109E-01,  4.578066848445813E-01,  2.615929645353242E-01,
2462890.500000000, A.D. 2031-Jan-24 00:00:00.0000,  2.543547250246118E+05, -2.486515657574240E+05, -7.490171968323462E+04,  7.982306773521334E-01,  6.575420034213374E-01,  3.254260014285723E-01,
2462891.500000000, A.D. 2031-Jan-25 00:00:00.0000,  3.148131789360730E+05, -1.848376191307029E+05, -4.480532637245348E+04,  5.952236784300814E-01,  8.111194084564228E-01,  3.674121251936068E-01,
2462892.500000000, A.D. 2031-Jan-26 00:00:00.0000,  3.564173522854292E+05, -1.100447129532782E+05, -1.208622504957482E+04,  3.647076194902554E-01,  9.109127655609972E-01,  3.860939270211873E-01,
2462893.500000000, A.D. 2031-Jan-27 00:00:00.0000,  3.775334746710515E+05, -2.904090814524402E+04,  2.126046445691488E+04,  1.236575920749695E-01,  9.549873563049992E-01,  3.822147444533940E-01,
2462894.500000000, A.D. 2031-Jan-28 00:00:00.0000,  3.779121817877679E+05,  5.344221287486373E+04,  5.337575441756288E+04, -1.130937655739092E-01,  9.458601392743853E-01,  3.580594382902783E-01,
2462895.500000000, A.D. 2031-Jan-29 00:00:00.0000,  3.584580766068141E+05,  1.330239537385833E+05,  8.263866380266400E+04, -3.337236003868295E-01,  8.888688331060778E-01,  3.167433720626835E-01,
2462896.500000000, A.D. 2031-Jan-30 00:00:00.0000,  3.209663570104692E+05,  2.058539156622392E+05,  1.077126465431553E+05, -5.293794778437774E-01,  7.907507173206719E-01,  2.616625200414900E-01,
2462897.500000000, A.D. 2031-Jan-31 00:00:00.0000,  2.678866399271868E+05,  2.686883933454679E+05,  1.275542915980400E+05, -6.936601066854150E-01,  6.586972378055471E-01,  1.961708225919068E-01,
2462898.500000000, A.D. 2031-Feb-01 00:00:00.0000,  2.021387420523741E+05,  3.189063176759408E+05,  1.414030310149384E+05, -8.219810214077919E-01,  4.998858966653160E-01,  1.234534064416794E-01,
2462899.500000000, A.D. 2031-Feb-02 00:00:00.0000,  1.269798081799445E+05,  3.545011306108947E+05,  1.487659679901699E+05, -9.110451961428595E-01,  3.213667084966230E-01,  4.652868442773625E-02,
2462900.500000000, A.D. 2031-Feb-03 00:00:00.0000,  4.590886233381787E+04,  3.740728529161183E+05,  1.494060569319221E+05, -9.585143069901954E-01,  1.301568130557580E-01, -3.168595536560347E-02,
2462901.500000000, A.D. 2031-Feb-04 00:00:00.0000, -3.740975378391054E+04,  3.768326419763633E+05,  1.433368152429728E+05, -9.628990336166144E-01, -6.658388693838527E-02, -1.082958603180593E-01,
2462902.500000000, A.D. 2031-Feb-05 00:00:00.0000, -1.192221675009507E+05,  3.626223378227453E+05,  1.308229791225559E+05, -9.236443924056975E-01, -2.613959326551758E-01, -1.803748787047036E-01,
2462903.500000000, A.D. 2031-Feb-06 00:00:00.0000, -1.957748430648970E+05,  3.319439400182947E+05,  1.123838695236001E+05, -8.413602827209596E-01, -4.464578942469499E-01, -2.449601178481586E-01,
2462904.500000000, A.D. 2031-Feb-07 00:00:00.0000, -2.634281964422027E+05,  2.859884502949170E+05,  8.879455172821858E+04, -7.181276095109286E-01, -6.136698226953188E-01, -2.991095910934817E-01,
2462905.500000000, A.D. 2031-Feb-08 00:00:00.0000, -3.187969422274622E+05,  2.266502878752056E+05,  6.107920101721852E+04, -5.577964225153790E-01, -7.549045741877750E-01, -3.400240434695670E-01,
2462906.500000000, A.D. 2031-Feb-09 00:00:00.0000, -3.589127730524729E+05,  1.565131056802728E+05,  3.049157809730353E+04, -3.661915698514655E-01, -8.624130364931946E-01, -3.652202631376802E-01,
2462907.500000000, A.D. 2031-Feb-10 00:00:00.0000, -3.813983369253326E+05,  7.879560804525984E+04, -1.520838095003258E+03, -1.511603306354524E-01, -9.293342534002627E-01, -3.727312876538509E-01,
2462908.500000000, A.D. 2031-Feb-11 00:00:00.0000, -3.846373253839230E+05, -2.748754357841339E+03, -3.337011600034538E+04,  7.756636080143947E-02, -9.502409272838449E-01, -3.613041946180142E-01,
2462909.500000000, A.D. 2031-Feb-12 00:00:00.0000, -3.679248489782239E+05, -8.397834524159825E+04, -6.339722169806094E+04,  3.086865767216989E-01, -9.216557268200112E-01, -3.305716176118806E-01,
2462910.500000000, A.D. 2031-Feb-13 00:00:00.0000, -3.315845531167823E+05, -1.605518200787867E+05, -8.995461068461498E+04,  5.297784952560051E-01, -8.425022995498577E-01, -2.811861390490604E-01,
2462911.500000000, A.D. 2031-Feb-14 00:00:00.0000, -2.770417856749190E+05, -2.281525669438010E+05, -1.114988470809155E+05,  7.278652804953251E-01, -7.144882850687596E-01, -2.149187488114795E-01,
2462912.500000000, A.D. 2031-Feb-15 00:00:00.0000, -2.068426363332186E+05, -2.827436255610406E+05, -1.266902741020878E+05,  8.901100466479658E-01, -5.424276087589757E-01, -1.347229794625551E-01,
2462913.500000000, A.D. 2031-Feb-16 00:00:00.0000, -1.246052645586936E+05, -3.208470258768118E+05, -1.344962667975560E+05,  1.004700170812119E+00, -3.344727404570564E-01, -4.474858733139386E-02,
2462914.500000000, A.D. 2031-Feb-17 00:00:00.0000, -3.488439288462228E+04, -3.398356056612622E+05, -1.342918768634888E+05,  1.061978057513505E+00, -1.021441064950418E-01,  4.974338248258731E-02,
2462915.500000000, A.D. 2031-Feb-18 00:00:00.0000,  5.707180785232260E+04, -3.382114818859900E+05, -1.259461988790692E+05,  1.055781594423974E+00,  1.400475067704464E-01,  1.426396322928062E-01,
2462916.500000000, A.D. 2031-Feb-19 00:00:00.0000,  1.456822888699378E+05, -3.158260990157612E+05, -1.098762964890231E+05,  9.847653029156068E-01,  3.756061072027506E-01,  2.274733660288557E-01,
2462917.500000000, A.D. 2031-Feb-20 00:00:00.0000,  2.254917989133184E+05, -2.739827810933445E+05, -8.704759982678569E+04,  8.532653648949441E-01,  5.877540567612282E-01,  2.981531970306124E-01,
2462918.500000000, A.D. 2031-Feb-21 00:00:00.0000,  2.916666251200707E+05, -2.153696239536564E+05, -5.890586400063298E+04,  6.712229766779154E-01,  7.615825116152350E-01,  3.497843642773965E-01,
2462919.500000000, A.D. 2031-Feb-22 00:00:00.0000,  3.404332068014789E+05, -1.438075072731301E+05, -2.724280465797421E+04,  4.529384297155342E-01,  8.860656951924191E-01,  3.793384948947887E-01,
2462920.500000000, A.D. 2031-Feb-23 00:00:00.0000,  3.693663535354535E+05, -6.385426827961443E+04,  5.980883689147922E+03,  2.149231067816441E-01,  9.552813539004136E-01,  3.859412081547841E-01,
2462921.500000000, A.D. 2031-Feb-24 00:00:00.0000,  3.774767551261597E+05,  1.964782414573532E+04,  3.881729809862944E+04, -2.646775312967945E-02,  9.684849337940086E-01,  3.706995448891766E-01,
2462922.500000000, A.D. 2031-Feb-25 00:00:00.0000,  3.651112988319892E+05,  1.019850685560352E+05,  6.948195628384978E+04, -2.569004508594232E-01,  9.291830433200845E-01,  3.361863018183593E-01,
2462923.500000000, A.D. 2031-Feb-26 00:00:00.0000,  3.337295546635505E+05,  1.788794606338160E+05,  9.645308501514254E+04, -4.650364256960097E-01,  8.437050538201593E-01,  2.858064737344331E-01,
2462924.500000000, A.D. 2031-Feb-27 00:00:00.0000,  2.856346582022943E+05,  2.466704348872791E+05,  1.185186691255046E+05, -6.426492525890078E-01,  7.198053241479899E-01,  2.232480200877155E-01,
2462925.500000000, A.D. 2031-Feb-28 00:00:00.0000,  2.237207487564375E+05,  3.023901030135352E+05,  1.347838021960499E+05, -7.841836994439390E-01,  5.656299234126936E-01,  1.521203617702687E-01,
2462926.500000000, A.D. 2031-Mar-01 00:00:00.0000,  1.512700549916316E+05,  3.437690587743984E+05,  1.446554300002435E+05, -8.860993933749741E-01,  3.891417607595505E-01,  7.578783072981893E-02,
2462927.500000000, A.D. 2031-Mar-02 00:00:00.0000,  7.180639014312664E+04,  3.692102964670590E+05,  1.478195353649365E+05, -9.462539179135517E-01,  1.979387359898473E-01, -2.648667467165506E-03,
2462928.500000000, A.D. 2031-Mar-03 00:00:00.0000, -1.100517284875036E+04,  3.777598627136468E+05,  1.442209372081182E+05, -9.634657631062098E-01, -6.626121469058233E-04, -8.028276946139562E-02,
2462929.500000000, A.D. 2031-Mar-04 00:00:00.0000, -9.343080972002643E+04,  3.690914675703384E+05,  1.340508017364314E+05, -9.373113687347350E-01, -1.994080096984479E-01, -1.543011872665263E-01,
2462930.500000000, A.D. 2031-Mar-05 00:00:00.0000, -1.717332770016547E+05,  3.435117464294730E+05,  1.177427193608008E+05, -8.681596447896668E-01, -3.908638848887794E-01, -2.218933678003739E-01,
2462931.500000000, A.D. 2031-Mar-06 00:00:00.0000, -2.422495922255278E+05,  3.019837992596006E+05,  9.597481427783470E+04, -7.574164557465581E-01, -5.672512534758694E-01, -2.802075177265242E-01,
2462932.500000000, A.D. 2031-Mar-07 00:00:00.0000, -3.014969978571389E+05,  2.461586296182571E+05,  6.967258839877001E+04, -6.079226759250628E-01, -7.204426585124887E-01, -3.263817950988709E-01,
2462933.500000000, A.D. 2031-Mar-08 00:00:00.0000, -3.463167536833234E+05,  1.783971179484508E+05,  4.000506407565088E+04, -4.244128710652157E-01, -8.421942072488349E-01, -3.576704224639080E-01,
2462934.500000000, A.D. 2031-Mar-09 00:00:00.0000, -3.740555236830028E+05,  1.017602864314835E+05,  8.365745042559060E+03, -2.139018864432761E-01, -9.246491057904037E-01, -3.716675166640882E-01,
2462935.500000000, A.D. 2031-Mar-10 00:00:00.0000, -3.827714394399094E+05,  1.994504649014927E+04, -2.366923941473874E+04,  1.415649047986309E-02, -9.610847020458962E-01, -3.666048972706293E-01,
2462936.500000000, A.D. 2031-Mar-11 00:00:00.0000, -3.714389514534216E+05, -6.285141059435437E+04, -5.441007588641407E+04,  2.480739475951626E-01, -9.467918431654362E-01, -3.416700830529706E-01,
2462937.500000000, A.D. 2031-Mar-12 00:00:00.0000, -3.401179021031083E+05, -1.421425759911645E+05, -8.214792997460574E+04,  4.745516008759762E-01, -8.799064442199398E-01, -2.972709496788238E-01,
2462938.500000000, A.D. 2031-Mar-13 00:00:00.0000, -2.900523127883491E+05, -2.134262799449250E+05, -1.052676100397011E+05,  6.796630424493598E-01, -7.619998131043834E-01, -2.351782100821882E-01,
2462939.500000000, A.D. 2031-Mar-14 00:00:00.0000, -2.236743317797322E+05, -2.724937678337997E+05, -1.223657610903997E+05,  8.500341706794763E-01, -5.982941584348807E-01, -1.585082996580888E-01,
2462940.500000000, A.D. 2031-Mar-15 00:00:00.0000, -1.445048754911769E+05, -3.157397869242986E+05, -1.323607430322031E+05,  9.740237460554395E-01, -3.974746222155812E-01, -7.155218900600509E-02,
2462941.500000000, A.D. 2031-Mar-16 00:00:00.0000, -5.695797310881188E+04, -3.404410222913282E+05, -1.345823177114250E+05,  1.042753253566760E+00, -1.711594893094320E-01,  2.051354083168045E-02,
2462942.500000000, A.D. 2031-Mar-17 00:00:00.0000,  3.393450947527296E+04, -3.449773161156547E+05, -1.288328001354614E+05,  1.050914037192064E+00,  6.688051049620249E-02,  1.119924540708180E-01,
2462943.500000000, A.D. 2031-Mar-18 00:00:00.0000,  1.228574414397225E+05, -3.289769895669569E+05, -1.154142776284979E+05,  9.973300195101071E-01,  3.016919922131974E-01,  1.970852772361250E-01,
2462944.500000000, A.D. 2031-Mar-19 00:00:00.0000,  2.045839845292900E+05, -2.933711008870184E+05, -9.511801868814793E+04,  8.852412271174050E-01,  5.182745463940625E-01,  2.703463224457976E-01,
2462945.500000000, A.D. 2031-Mar-20 00:00:00.0000,  2.743565762939178E+05, -2.403434139847659E+05, -6.917337319827014E+04,  7.222193864057288E-01,  7.028489088204518E-01,  3.271592624334475E-01,
2462946.500000000, A.D. 2031-Mar-21 00:00:00.0000,  3.282404852378437E+05, -1.731687505746249E+05, -3.915648033718426E+04,  5.196003494848084E-01,  8.441442433848959E-01,  3.641795713914704E-01,
2462947.500000000, A.D. 2031-Mar-22 00:00:00.0000,  3.634052481256612E+05, -9.594694382612218E+04, -6.865280855887429E+03,  2.913860480475272E-01,  9.344835173239232E-01,  3.796556687234077E-01,
2462948.500000000, A.D. 2031-Mar-23 00:00:00.0000,  3.782919064546233E+05, -1.326143713654370E+04,  2.582458755218127E+04,  5.273550271896150E-02,  9.704010098334548E-01,  3.735375741184025E-01,
2462949.500000000, A.D. 2031-Mar-24 00:00:00.0000,  3.726424456365543E+05,  7.018823150070664E+04,  5.710229140931199E+04, -1.816550372268937E-01,  9.526143235111023E-01,  3.473305137282666E-01,
2462950.500000000, A.D. 2031-Mar-25 00:00:00.0000,  3.473979920164623E+05,  1.499236659592906E+05,  8.534177176242121E+04, -3.989114397568082E-01,  8.853742932432461E-01,  3.037333610360859E-01,
2462951.500000000, A.D. 2031-Mar-26 00:00:00.0000,  3.045013947544307E+05,  2.219494283610977E+05,  1.091849649127869E+05, -5.888053450157806E-01,  7.754191053334422E-01,  2.461710248451848E-01,
2462952.500000000, A.D. 2031-Mar-27 00:00:00.0000,  2.466550947342343E+05,  2.829188434232945E+05,  1.275846759593088E+05, -7.439721255292903E-01,  6.308503480191948E-01,  1.783476070108812E-01,
2462953.500000000, A.D. 2031-Mar-28 00:00:00.0000,  1.770823841066030E+05,  3.302094298130271E+05,  1.398132635356494E+05, -8.596466082935822E-01,  4.602002235278845E-01,  1.039125740932825E-01,
2462954.500000000, A.D. 2031-Mar-29 00:00:00.0000,  9.932449094846401E+04,  3.619315478277962E+05,  1.454488248484995E+05, -9.331369647298815E-01,  2.718300218823473E-01,  2.627493881703083E-02,
2462955.500000000, A.D. 2031-Mar-30 00:00:00.0000,  1.708648676828335E+04,  3.769001746345225E+05,  1.443513587929983E+05, -9.632524174441867E-01,  7.367161419197020E-02, -5.144803198100308E-02,
2462956.500000000, A.D. 2031-Mar-31 00:00:00.0000, -6.587121046027464E+04,  3.745968356307328E+05,  1.366389359247890E+05, -9.498399752718938E-01, -1.267573557485228E-01, -1.263869045308509E-01,
2462957.500000000, A.D. 2031-Apr-01 00:00:00.0000, -1.458093750844049E+05,  3.551410656318998E+05,  1.226701229552685E+05, -8.935176162767871E-01, -3.221657070009814E-01, -1.958267295224125E-01,
2462958.500000000, A.D. 2031-Apr-02 00:00:00.0000, -2.190734003096434E+05,  3.192817600209714E+05,  1.030350465167722E+05, -7.956404927779377E-01, -5.052332999419333E-01, -2.571071971076873E-01,
2462959.500000000, A.D. 2031-Apr-03 00:00:00.0000, -2.821640697462719E+05,  2.684098207971550E+05,  7.855394411596991E+04, -6.585027870662138E-01, -6.683906836710368E-01, -3.075555140790613E-01,
2462960.500000000, A.D. 2031-Apr-04 00:00:00.0000, -3.318350624561808E+05,  2.045845488314055E+05,  5.027874296857270E+04, -4.857468740149683E-01, -8.037393152572537E-01, -3.444896283377767E-01,
2462961.500000000, A.D. 2031-Apr-05 00:00:00.0000, -3.652323456183279E+05,  1.305569160050761E+05,  1.949003092025129E+04, -2.829066632509631E-01, -9.032215057478356E-01, -3.653270330034653E-01,
2462962.500000000, A.D. 2031-Apr-06 00:00:00.0000, -3.800815443800300E+05,  4.976382613644731E+04, -1.232087705967337E+04, -5.794493791115152E-02, -9.591344952050310E-01, -3.678231994228652E-01,
2462963.500000000, A.D. 2031-Apr-07 00:00:00.0000, -3.749139311995489E+05, -3.373845576783339E+04, -4.349603114639664E+04,  1.784313970059165E-01, -9.650214041827596E-01, -3.504340519301150E-01,
2462964.500000000, A.D. 2031-Apr-08 00:00:00.0000, -3.493008184843248E+05, -1.154313363904279E+05, -7.228978927935753E+04,  4.129333844605171E-01, -9.168449658887218E-01, -3.127456795548713E-01,
2462965.500000000, A.D. 2031-Apr-09 00:00:00.0000, -3.040458759287925E+05, -1.905957094106395E+05, -9.698382769511460E+04,  6.305211415995707E-01, -8.141823542658456E-01, -2.558563937892782E-01,
2462966.500000000, A.D. 2031-Apr-10 00:00:00.0000, -2.412760863022559E+05, -2.546642521903041E+05, -1.160278825102491E+05,  8.158947221696538E-01, -6.610576449295014E-01, -1.825669176693493E-01,
2462967.500000000, A.D. 2031-Apr-11 00:00:00.0000, -1.643847726136112E+05, -3.036168280865992E+05, -1.281844376581047E+05,  9.553582212329028E-01, -4.660626059304107E-01, -9.727046313774516E-02,
2462968.500000000, A.D. 2031-Apr-12 00:00:00.0000, -7.781454590857789E+04, -3.343499799327590E+05, -1.326502559392588E+05,  1.038575359612026E+00, -2.416412977157316E-01, -5.535700322167669E-03,
2462969.500000000, A.D. 2031-Apr-13 00:00:00.0000,  1.328973448874572E+04, -3.449540720960404E+05, -1.291321382920495E+05,  1.059762591949074E+00, -2.720809927313679E-03,  8.651064267068888E-02,
2462970.500000000, A.D. 2031-Apr-14 00:00:00.0000,  1.034979671647178E+05, -3.348575169997122E+05, -1.178665753915770E+05,  1.018105579164893E+00,  2.349257457525251E-01,  1.728376742806597E-01,
2462971.500000000, A.D. 2031-Apr-15 00:00:00.0000,  1.875160990761390E+05, -3.048321894097280E+05, -9.958654097475440E+04,  9.174737449991097E-01,  4.562025044445237E-01,  2.480626253032495E-01,
2462972.500000000, A.D. 2031-Apr-16 00:00:00.0000,  2.605609930453346E+05, -2.568808032946460E+05, -7.544752142758910E+04,  7.656763231276483E-01,  6.478795719986949E-01,  3.078382255553236E-01,
2462973.500000000, A.D. 2031-Apr-17 00:00:00.0000,  3.186603058494853E+05, -1.940380212988708E+05, -4.692719515667099E+04,  5.735045936496056E-01,  7.994056200162097E-01,  3.490797881717597E-01,
2462974.500000000, A.D. 2031-Apr-18 00:00:00.0000,  3.588661518399850E+05, -1.201157279922245E+05, -1.571122531088789E+04,  3.537098777054008E-01,  9.033995301531299E-01,  3.700653504049280E-01,
2462975.500000000, A.D. 2031-Apr-19 00:00:00.0000,  3.793799941583846E+05, -3.941748199531246E+04,  1.642514577910520E+04,  1.199756827371795E-01,  9.558786644197715E-01,  3.704356007628211E-01,
2462976.500000000, A.D. 2031-Apr-20 00:00:00.0000,  3.795894427819140E+05,  4.355609610338097E+04,  4.773152408827634E+04, -1.140879949584357E-01,  9.562397040764942E-01,  3.511020930185026E-01,
2462977.500000000, A.D. 2031-Apr-21 00:00:00.0000,  3.600209046346986E+05,  1.243892237413742E+05,  7.658491414722661E+04, -3.358741863225945E-01,  9.069820823361898E-01,  3.140646166186547E-01,
2462978.500000000, A.D. 2031-Apr-22 00:00:00.0000,  3.222184713823173E+05,  1.989980372252523E+05,  1.015729148120010E+05, -5.345394135438378E-01,  8.131843224647182E-01,  2.621494535496222E-01,
2462979.500000000, A.D. 2031-Apr-23 00:00:00.0000,  2.685680561176038E+05,  2.638239067829881E+05,  1.215520017989290E+05, -7.014964270204778E-01,  6.817992966777233E-01,  1.987017199692907E-01,
2462980.500000000, A.D. 2031-Apr-24 00:00:00.0000,  2.020927311651199E+05,  3.159622184399743E+05,  1.356790071430377E+05, -8.305849394858480E-01,  5.208878935975979E-01,  1.272814340239861E-01,
2462981.500000000, A.D. 2031-Apr-25 00:00:00.0000,  1.262467512271719E+05,  3.532272277605220E+05,  1.434183260020998E+05, -9.179412944396067E-01,  3.389269804455015E-01,  5.141284117335490E-02,
2462982.500000000, A.D. 2031-Apr-26 00:00:00.0000,  4.473079602624374E+04,  3.741643509688847E+05,  1.445310281296727E+05, -9.616566670664152E-01,  1.442981037427956E-01, -2.558032510650034E-02,
2462983.500000000, A.D. 2031-Apr-27 00:00:00.0000, -3.865855384968087E+04,  3.780280796123330E+05,  1.390538292933207E+05, -9.613478057658651E-01, -5.499398320860332E-02, -1.006454903485186E-01,
2462984.500000000, A.D. 2031-Apr-28 00:00:00.0000, -1.201428888581863E+05,  3.647453464948190E+05,  1.272755949520479E+05, -9.177607155159897E-01, -2.513823057281427E-01, -1.709913832763554E-01,
2462985.500000000, A.D. 2031-Apr-29 00:00:00.0000, -1.960467015441462E+05,  3.348814041966987E+05,  1.097172247344707E+05, -8.325005431934906E-01, -4.376295208887974E-01, -2.340248482850384E-01,
2462986.500000000, A.D. 2031-Apr-30 00:00:00.0000, -2.628665128726312E+05,  2.896197076861750E+05,  8.711811145512477E+04, -7.079479030523116E-01, -6.066256979233446E-01, -2.872676698768514E-01,
2462987.500000000, A.D. 2031-May-01 00:00:00.0000, -3.173420201159348E+05,  2.307601707761522E+05,  6.042935810950790E+04, -5.473920941673890E-01, -7.511811533315902E-01, -3.282895474153861E-01,
2462988.500000000, A.D. 2031-May-02 00:00:00.0000, -3.565482742334463E+05,  1.607318676584480E+05,  3.081069424071504E+04, -3.553818592441264E-01, -8.639179451459268E-01, -3.546962938499930E-01,
2462989.500000000, A.D. 2031-May-03 00:00:00.0000, -3.780262442282381E+05,  8.260654576433082E+04, -3.754827706974909E+02, -1.382511816441188E-01, -9.373810843346974E-01, -3.642152691058937E-01,
