API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Tue Sep  1 12:01:06 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Sun (10)                        {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2031-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2036-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260831.p261127
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-AUG-31. PREDICTS-> 2026-NOV-26
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2462876.500000000, A.D. 2031-Jan-10 00:00:00.0000,  4.811915673437975E+07, -1.275466863679289E+08, -5.528833594794416E+07,  2.862521150144791E+01,  9.037443153619199E+00,  3.916666144298235E+00,
2462877.500000000, A.D. 2031-Jan-11 00:00:00.0000,  5.058482732773975E+07, -1.267461334980645E+08, -5.494137915348200E+07,  2.844909532139946E+01,  9.493432681316829E+00,  4.114554798583521E+00,
2462878.500000000, A.D. 2031-Jan-12 00:00:00.0000,  5.303491826085831E+07, -1.259062981679242E+08, -5.457737357483582E+07,  2.826457077191836E+01,  9.946749551176021E+00,  4.311308044953890E+00,
2462879.500000000, A.D. 2031-Jan-13 00:00:00.0000,  5.546870269546262E+07, -1.250274139299326E+08, -5.419641889562333E+07,  2.807162686113992E+01,  1.039733161357377E+01,  4.506888475764333E+00,
2462880.500000000, A.D. 2031-Jan-14 00:00:00.0000,  5.788545212550335E+07, -1.241097200514716E+08, -5.379861823845752E+07,  2.787023597033567E+01,  1.084510819809178E+01,  4.701253688904696E+00,
2462881.500000000, A.D. 2031-Jan-15 00:00:00.0000,  6.028443493649302E+07, -1.231534623961872E+08, -5.338407865250222E+07,  2.766035372648166E+01,  1.128999663675050E+01,  4.894354942152779E+00,
2462882.500000000, A.D. 2031-Jan-16 00:00:00.0000,  6.266491494899371E+07, -1.221588946487892E+08, -5.295291173447869E+07,  2.744191883147765E+01,  1.173189763732418E+01,  5.086135356268239E+00,
2462883.500000000, A.D. 2031-Jan-17 00:00:00.0000,  6.502614997354776E+07, -1.211262800228142E+08, -5.250523443504522E+07,  2.721485372951629E+01,  1.217068858975573E+01,  5.276527386369883E+00,
2462884.500000000, A.D. 2031-Jan-18 00:00:00.0000,  6.736739052558635E+07, -1.200558936571280E+08, -5.204117011772006E+07,  2.697906805609833E+01,  1.260621431504543E+01,  5.465449539977999E+00,
2462885.500000000, A.D. 2031-Jan-19 00:00:00.0000,  6.968787905833083E+07, -1.189480258983168E+08, -5.156084991590421E+07,  2.673446767930706E+01,  1.303827612540422E+01,  5.652802925004988E+00,
2462886.500000000, A.D. 2031-Jan-20 00:00:00.0000,  7.198685031572719E+07, -1.178029864949676E+08, -5.106441434567524E+07,  2.648097188121169E+01,  1.346662242373298E+01,  5.838469105717182E+00,
2462887.500000000, A.D. 2031-Jan-21 00:00:00.0000,  7.426353353614390E+07, -1.166211093370900E+08, -5.055201496804710E+07,  2.621853864617842E+01,  1.389094658897940E+01,  6.022311498484264E+00,
2462888.500000000, A.D. 2031-Jan-22 00:00:00.0000,  7.651715702631105E+07, -1.154027568318898E+08, -5.002381570207003E+07,  2.594719287156228E+01,  1.431089837096826E+01,  6.204182274174519E+00,
2462889.500000000, A.D. 2031-Jan-23 00:00:00.0000,  7.874695493389764E+07, -1.141483226067349E+08, -4.947999329489614E+07,  2.566704704618434E+01,  1.472611097499186E+01,  6.383934700526845E+00,
2462890.500000000, A.D. 2031-Jan-24 00:00:00.0000,  8.095217507256389E+07, -1.128582313775856E+08, -4.892073659753133E+07,  2.537830350436427E+01,  1.513623786727050E+01,  6.561437650237981E+00,
2462891.500000000, A.D. 2031-Jan-25 00:00:00.0000,  8.313208597738837E+07, -1.115329356712954E+08, -4.834624468474711E+07,  2.508123469979210E+01,  1.554098641272779E+01,  6.736586951460536E+00,
2462892.500000000, A.D. 2031-Jan-26 00:00:00.0000,  8.528598154250368E+07, -1.101729102422487E+08, -4.775672429040907E+07,  2.477614900025143E+01,  1.594013610753733E+01,  6.909309478515904E+00,
2462893.500000000, A.D. 2031-Jan-27 00:00:00.0000,  8.741318257205527E+07, -1.087786457569279E+08, -4.715238722882055E+07,  2.446335577160489E+01,  1.633353751383185E+01,  7.079559675009960E+00,
2462894.500000000, A.D. 2031-Jan-28 00:00:00.0000,  8.951303571015403E+07, -1.073506432345549E+08, -4.653344834004923E+07,  2.414314088694211E+01,  1.672109724518512E+01,  7.247311565364413E+00,
2462895.500000000, A.D. 2031-Jan-29 00:00:00.0000,  9.158491085823365E+07, -1.058894100553969E+08, -4.590012417773002E+07,  2.381575613995254E+01,  1.710275819666135E+01,  7.412550135818483E+00,
2462896.500000000, A.D. 2031-Jan-30 00:00:00.0000,  9.362819818806480E+07, -1.043954576054173E+08, -4.525263236886422E+07,  2.348141967448435E+01,  1.747848232094250E+01,  7.575264672220702E+00,
2462897.500000000, A.D. 2031-Jan-31 00:00:00.0000,  9.564230548097001E+07, -1.028693001688609E+08, -4.459119143040910E+07,  2.314032224422683E+01,  1.784823918376994E+01,  7.735444858053513E+00,
2462898.500000000, A.D. 2031-Feb-01 00:00:00.0000,  9.762665609397325E+07, -1.013114545517950E+08, -4.391602081508955E+07,  2.279263486884960E+01,  1.821200031687846E+01,  7.893079251479587E+00,
2462899.500000000, A.D. 2031-Feb-02 00:00:00.0000,  9.958068754537813E+07, -9.972243999461806E+07, -4.322734101501498E+07,  2.243851521382915E+01,  1.856973787779759E+01,  8.048155327768667E+00,
2462900.500000000, A.D. 2031-Feb-03 00:00:00.0000,  1.015038505504526E+08, -9.810277807888162E+07, -4.252537362313335E+07,  2.207811153085573E+01,  1.892142583754999E+01,  8.200660293793849E+00,
2462901.500000000, A.D. 2031-Feb-04 00:00:00.0000,  1.033956082818852E+08, -9.645299247910692E+07, -4.181034131393011E+07,  2.171156393540590E+01,  1.926704215171600E+01,  8.350582055161215E+00,
2462902.500000000, A.D. 2031-Feb-05 00:00:00.0000,  1.052554356348179E+08, -9.477360852933913E+07, -4.108246775055081E+07,  2.133900331322721E+01,  1.960657070147126E+01,  8.497909890646790E+00,
2462903.500000000, A.D. 2031-Feb-06 00:00:00.0000,  1.070828183158327E+08, -9.306515266597630E+07, -4.034197745767489E+07,  2.096054846113719E+01,  1.994000208688175E+01,  8.642634530969975E+00,
